timestamp,temperature,humidity,soil_moisture,battery_voltage,mode,mist_status,pump_status,temperature_threshold,humidity_threshold,soil_threshold
2026-05-09 12:19:42,27.7,55.6,931,7.3,1,0,0,,,
2026-05-09 12:19:47,27.7,56.4,933,7.3,1,0,0,,,
2026-05-09 12:19:53,27.7,57.4,930,7.3,1,0,0,,,
2026-05-09 12:19:58,27.7,58.4,930,7.3,1,0,0,,,
2026-05-09 12:20:04,27.7,59.2,932,7.3,1,0,0,,,
2026-05-09 12:20:09,27.7,60.2,931,7.3,1,0,0,,,
2026-05-09 12:20:15,27.7,61.0,929,7.3,1,0,0,,,
2026-05-09 12:20:20,27.8,61.6,929,7.3,1,0,0,,,
2026-05-09 12:20:26,27.8,62.2,929,7.3,1,0,0,,,
2026-05-09 12:20:31,27.8,62.6,930,7.3,1,0,0,,,
2026-05-09 12:20:37,27.8,62.8,929,7.3,1,0,0,,,
2026-05-09 12:20:42,27.8,63.0,928,7.3,1,0,0,,,
2026-05-09 12:20:47,27.8,62.8,927,7.3,1,0,0,,,
2026-05-09 12:20:53,27.8,62.4,929,7.3,1,0,0,,,
2026-05-09 12:20:58,27.8,61.6,928,7.3,1,0,0,,,
2026-05-09 12:21:04,27.8,60.8,928,7.3,1,0,0,,,
2026-05-09 12:21:09,27.8,59.8,927,7.3,1,0,0,,,
2026-05-09 12:21:15,27.8,59.0,926,7.3,1,0,0,,,
2026-05-09 12:21:20,27.8,58.6,926,7.3,1,0,0,,,
2026-05-09 12:21:26,27.8,58.8,925,7.3,1,0,0,,,
2026-05-09 12:21:31,27.8,59.4,924,7.3,1,0,0,,,
2026-05-09 12:21:37,27.9,60.2,922,7.3,1,0,0,,,
2026-05-09 12:21:42,27.9,61.0,921,7.3,1,0,0,,,
2026-05-09 12:21:48,27.9,61.8,922,7.3,1,0,0,,,
2026-05-09 12:21:53,27.9,62.4,923,7.3,1,0,0,,,
2026-05-09 12:21:59,27.9,62.6,922,7.3,1,0,0,,,
2026-05-09 12:22:04,27.9,62.8,922,7.3,1,0,0,,,
2026-05-09 12:22:10,27.9,63.0,920,7.3,1,0,0,,,
2026-05-09 12:22:15,27.9,62.8,920,7.3,1,0,0,,,
2026-05-09 12:22:21,27.9,62.4,920,7.3,1,0,0,,,
2026-05-09 12:22:26,27.9,61.8,917,7.3,1,0,0,,,
2026-05-09 12:22:32,27.9,60.6,916,7.3,1,0,0,,,
2026-05-09 12:22:37,27.9,59.6,919,7.3,1,0,0,,,
2026-05-09 12:22:43,27.9,58.6,918,7.3,1,0,0,,,
2026-05-09 12:22:48,27.9,57.8,915,7.3,1,0,0,,,
2026-05-09 12:22:54,27.9,57.4,917,7.3,1,0,0,,,
2026-05-09 12:22:59,27.9,57.4,914,7.3,1,0,0,,,
2026-05-09 12:23:05,27.9,57.2,916,7.3,1,0,0,,,
2026-05-09 12:23:10,27.9,57.4,915,7.3,1,0,0,,,
2026-05-09 12:23:16,27.9,57.8,913,7.3,1,0,0,,,
2026-05-09 12:23:21,27.9,58.2,914,7.3,1,0,0,,,
2026-05-09 12:23:27,27.9,59.0,914,7.3,1,0,0,,,
2026-05-09 12:23:32,27.9,60.0,914,7.3,1,0,0,,,
2026-05-09 12:23:38,27.9,60.8,914,7.3,1,0,0,,,
2026-05-09 12:23:43,27.9,61.4,912,7.3,1,0,0,,,
2026-05-09 12:23:49,27.9,61.8,912,7.3,1,0,0,,,
2026-05-09 12:23:54,27.9,62.0,913,7.3,1,0,0,,,
2026-05-09 12:24:00,27.9,62.2,912,7.3,1,0,0,,,
2026-05-09 12:24:05,27.9,62.2,912,7.3,1,0,0,,,
2026-05-09 12:24:11,27.9,62.4,911,7.3,1,0,0,,,
2026-05-09 12:24:16,27.9,62.6,911,7.3,1,0,0,,,
2026-05-09 12:24:22,27.9,62.8,910,7.3,1,0,0,,,
2026-05-09 12:24:27,27.9,62.8,909,7.3,1,0,0,,,
2026-05-09 12:24:33,27.9,63.0,909,7.3,1,0,0,,,
2026-05-09 12:24:38,27.9,63.2,906,7.3,1,0,0,,,
2026-05-09 12:24:44,27.9,63.4,908,7.3,1,0,0,,,
2026-05-09 12:24:49,27.9,63.2,905,7.3,1,0,0,,,
2026-05-09 12:24:54,27.9,62.8,907,7.3,1,0,0,,,
2026-05-09 12:25:00,27.9,62.4,906,7.3,1,0,0,,,
2026-05-09 12:25:05,27.9,61.6,904,7.3,1,0,0,,,
2026-05-09 12:25:11,27.9,60.8,903,7.3,1,0,0,,,
2026-05-09 12:25:16,27.9,60.0,902,7.3,1,0,0,,,
2026-05-09 12:25:22,27.9,59.4,905,7.3,1,0,0,,,
2026-05-09 12:25:27,27.9,58.6,903,7.3,1,0,0,,,
2026-05-09 12:25:33,27.9,58.2,903,7.3,1,0,0,,,
2026-05-09 12:25:38,27.9,57.8,901,7.3,1,0,0,,,
2026-05-09 12:25:44,27.8,58.0,903,7.3,1,0,0,,,
2026-05-09 12:25:49,27.8,58.0,900,7.3,1,0,0,,,
2026-05-09 12:25:55,27.8,58.2,902,7.3,1,0,0,,,
2026-05-09 12:26:00,27.8,58.2,901,7.3,1,0,0,,,
2026-05-09 12:26:06,27.8,58.4,901,7.3,1,0,0,,,
2026-05-09 12:26:11,27.8,58.4,899,7.3,1,0,0,,,
2026-05-09 12:26:17,27.8,58.6,899,7.3,1,0,0,,,
2026-05-09 12:26:22,27.8,58.8,898,7.3,1,0,0,,,
2026-05-09 12:26:28,27.8,59.2,897,7.3,1,0,0,,,
2026-05-09 12:26:33,27.8,59.6,899,7.3,1,0,0,,,
2026-05-09 12:26:39,27.8,60.0,899,7.3,1,0,0,,,
2026-05-09 12:26:44,27.8,60.4,899,7.3,1,0,0,,,
2026-05-09 12:26:50,27.8,61.0,898,7.3,1,0,0,,,
2026-05-09 12:26:55,27.8,61.4,897,7.3,1,0,0,,,
2026-05-09 12:27:01,27.8,61.6,897,7.3,1,0,0,,,
2026-05-09 12:27:06,27.8,61.8,896,7.3,1,0,0,,,
2026-05-09 12:27:12,27.8,61.8,896,7.3,1,0,0,,,
2026-05-09 12:27:17,27.8,61.8,894,7.3,1,0,0,,,
2026-05-09 12:27:23,27.8,62.0,895,7.3,1,0,0,,,
2026-05-09 12:27:28,27.8,62.0,895,7.3,1,0,0,,,
2026-05-09 12:27:34,27.8,62.0,895,7.3,1,0,0,,,
2026-05-09 12:27:39,27.8,62.2,894,7.3,1,0,0,,,
2026-05-09 12:27:45,27.8,62.0,895,7.3,1,0,0,,,
2026-05-09 12:27:50,27.8,61.4,893,7.3,1,0,0,,,
2026-05-09 12:27:56,27.8,60.8,892,7.3,1,0,0,,,
2026-05-09 12:28:01,27.8,60.2,893,7.3,1,0,0,,,
2026-05-09 12:28:07,27.8,59.4,892,7.3,1,0,0,,,
2026-05-09 12:28:12,27.8,58.8,891,7.3,1,0,0,,,
2026-05-09 12:28:18,27.7,58.6,892,7.3,1,0,0,,,
2026-05-09 12:28:23,27.7,58.4,892,7.3,1,0,0,,,
2026-05-09 12:28:29,27.7,58.0,892,7.3,1,0,0,,,
2026-05-09 12:28:34,27.7,58.0,890,7.3,1,0,0,,,
2026-05-09 12:28:40,27.7,58.2,891,7.3,1,0,0,,,
2026-05-09 12:28:45,27.7,57.8,891,7.3,1,0,0,,,
2026-05-09 12:28:51,27.7,57.6,890,7.3,1,0,0,,,
2026-05-09 12:28:56,27.6,58.0,887,7.3,1,0,0,,,
2026-05-09 12:29:01,27.6,58.0,890,7.3,1,0,0,,,
2026-05-09 12:29:07,27.6,57.6,890,7.3,1,0,0,,,
2026-05-09 12:29:12,27.5,57.8,889,7.3,1,0,0,,,
2026-05-09 12:29:18,27.5,57.8,887,7.3,1,0,0,,,
2026-05-09 12:29:23,27.5,57.4,888,7.3,1,0,0,,,
2026-05-09 12:29:29,27.5,57.2,888,7.3,1,0,0,,,
2026-05-09 12:29:34,27.5,57.4,886,7.3,1,0,0,,,
2026-05-09 12:29:40,27.5,57.2,887,7.3,1,0,0,,,
2026-05-09 12:29:45,27.5,57.4,887,7.3,1,0,0,,,
2026-05-09 12:29:51,27.5,57.8,887,7.3,1,0,0,,,
2026-05-09 12:29:56,27.5,58.0,884,7.3,1,0,0,,,
2026-05-09 12:30:02,27.5,58.0,886,7.3,1,0,0,,,
2026-05-09 12:30:07,27.5,58.2,884,7.3,1,0,0,,,
2026-05-09 12:30:13,27.5,58.2,886,7.3,1,0,0,,,
2026-05-09 12:30:18,27.5,58.0,883,7.3,1,0,0,,,
2026-05-09 12:30:24,27.5,58.0,885,7.3,1,0,0,,,
2026-05-09 12:30:29,27.5,58.0,884,7.3,1,0,0,,,
2026-05-09 12:30:35,27.5,58.2,883,7.3,1,0,0,,,
2026-05-09 12:30:40,27.5,58.4,882,7.3,1,0,0,,,
2026-05-09 12:30:46,27.5,58.6,881,7.3,1,0,0,,,
2026-05-09 12:30:51,27.5,59.0,883,7.3,1,0,0,,,
2026-05-09 12:30:57,27.5,59.4,883,7.3,1,0,0,,,
2026-05-09 12:31:02,27.5,59.6,881,7.3,1,0,0,,,
2026-05-09 12:31:08,27.5,59.8,882,7.3,1,0,0,,,
2026-05-09 12:31:13,27.5,60.0,882,7.3,1,0,0,,,
2026-05-09 12:31:19,27.5,60.0,881,7.3,1,0,0,,,
2026-05-09 12:31:24,27.5,60.0,880,7.3,1,0,0,,,
2026-05-09 12:31:30,27.5,59.8,881,7.3,1,0,0,,,
2026-05-09 12:31:35,27.5,59.6,879,7.3,1,0,0,,,
2026-05-09 12:31:41,27.5,59.4,880,7.3,1,0,0,,,
2026-05-09 12:31:46,27.5,59.0,879,7.3,1,0,0,,,
2026-05-09 12:31:52,27.5,58.8,879,7.3,1,0,0,,,
2026-05-09 12:31:57,27.5,58.8,879,7.3,1,0,0,,,
2026-05-09 12:32:03,27.5,58.8,879,7.3,1,0,0,,,
2026-05-09 12:32:08,27.5,58.8,878,7.3,1,0,0,,,
2026-05-09 12:32:14,27.6,59.0,878,7.3,1,0,0,,,
2026-05-09 12:32:19,27.6,59.4,877,7.3,1,0,0,,,
2026-05-09 12:32:25,27.6,59.2,877,7.3,1,0,0,,,
2026-05-09 12:32:30,27.6,59.4,877,7.3,1,0,0,,,
2026-05-09 12:32:36,27.6,59.6,878,7.3,1,0,0,,,
2026-05-09 12:32:41,27.6,59.6,878,7.3,1,0,0,,,
2026-05-09 12:32:47,27.6,59.2,878,7.3,1,0,0,,,
2026-05-09 12:32:52,27.6,59.6,876,7.3,1,0,0,,,
2026-05-09 12:32:58,27.6,60.2,877,7.3,1,0,0,,,
2026-05-09 12:33:03,27.6,60.6,877,7.3,1,0,0,,,
2026-05-09 12:33:09,27.6,61.2,876,7.3,1,0,0,,,
2026-05-09 12:33:14,27.6,62.0,877,7.3,1,0,0,,,
2026-05-09 12:33:19,27.6,62.8,877,7.3,1,0,0,,,
2026-05-09 12:33:25,27.6,63.0,873,7.3,1,0,0,,,
2026-05-09 12:33:30,27.6,63.4,874,7.3,1,0,0,,,
2026-05-09 12:33:36,27.6,63.8,876,7.3,1,0,0,,,
2026-05-09 12:33:41,27.7,63.8,875,7.3,1,0,0,,,
2026-05-09 12:33:47,27.7,63.8,874,7.3,1,0,0,,,
2026-05-09 12:33:52,27.6,63.8,875,7.3,1,0,0,,,
2026-05-09 12:33:58,27.6,63.8,873,7.3,1,0,0,,,
2026-05-09 12:34:03,27.7,64.0,873,7.3,1,0,0,,,
2026-05-09 12:34:09,27.7,64.4,871,7.3,1,0,0,,,
2026-05-09 12:34:14,27.6,64.6,871,7.3,1,0,0,,,
2026-05-09 12:34:20,27.7,65.0,872,7.3,1,0,0,,,
2026-05-09 12:34:25,27.7,65.4,873,7.3,1,0,0,,,
2026-05-09 12:34:31,27.7,65.8,871,7.3,1,0,0,,,
2026-05-09 12:34:36,27.7,66.2,871,7.3,1,0,0,,,
2026-05-09 12:34:42,27.7,66.4,869,7.3,1,0,0,,,
2026-05-09 12:34:47,27.7,66.6,872,7.3,1,0,0,,,
2026-05-09 12:34:53,27.7,66.8,872,7.3,1,0,0,,,
2026-05-09 12:34:58,27.7,66.8,871,7.3,1,0,0,,,
2026-05-09 12:35:04,27.7,66.8,869,7.3,1,0,0,,,
2026-05-09 12:35:09,27.7,67.2,870,7.3,1,0,0,,,
2026-05-09 12:35:15,27.7,67.4,871,7.3,1,0,0,,,
2026-05-09 12:35:20,27.7,67.4,867,7.3,1,0,0,,,
2026-05-09 12:35:26,27.7,67.0,869,7.3,1,0,0,,,
2026-05-09 12:35:31,27.7,66.2,868,7.3,1,0,0,,,
2026-05-09 12:35:37,27.7,65.2,866,7.3,1,0,0,,,
2026-05-09 12:35:42,27.7,64.0,867,7.3,1,0,0,,,
2026-05-09 12:35:48,27.6,63.0,867,7.3,1,0,0,,,
2026-05-09 12:35:53,27.6,62.4,866,7.3,1,0,0,,,
2026-05-09 12:35:59,27.7,62.0,866,7.3,1,0,0,,,
2026-05-09 12:36:04,27.6,61.6,863,7.3,1,0,0,,,
2026-05-09 12:36:10,27.6,61.2,865,7.3,1,0,0,,,
2026-05-09 12:36:15,27.7,61.0,862,7.3,1,0,0,,,
2026-05-09 12:36:21,27.7,60.8,862,7.3,1,0,0,,,
2026-05-09 12:36:26,27.6,60.6,863,7.3,1,0,0,,,
2026-05-09 12:36:32,27.7,60.2,863,7.3,1,0,0,,,
2026-05-09 12:36:37,27.7,60.2,863,7.3,1,0,0,,,
2026-05-09 12:36:43,27.7,60.0,863,7.3,1,0,0,,,
2026-05-09 12:36:48,27.7,59.8,862,7.3,1,0,0,,,
2026-05-09 12:36:54,27.7,59.6,860,7.3,1,0,0,,,
2026-05-09 12:36:59,27.7,59.6,861,7.3,1,0,0,,,
2026-05-09 12:37:05,27.7,59.4,861,7.3,1,0,0,,,
2026-05-09 12:37:10,27.7,59.2,859,7.3,1,0,0,,,
2026-05-09 12:37:16,27.7,59.2,861,7.3,1,0,0,,,
2026-05-09 12:37:21,27.7,59.2,861,7.3,1,0,0,,,
2026-05-09 12:37:26,27.7,59.2,860,7.3,1,0,0,,,
2026-05-09 12:37:32,27.7,59.2,860,7.3,1,0,0,,,
2026-05-09 12:37:37,27.7,59.2,858,7.3,1,0,0,,,
2026-05-09 12:37:43,27.7,59.0,859,7.3,1,0,0,,,
2026-05-09 12:37:48,27.7,59.0,859,7.3,1,0,0,,,
2026-05-09 12:37:54,27.7,59.0,859,7.3,1,0,0,,,
2026-05-09 12:37:59,27.8,59.0,856,7.3,1,0,0,,,
2026-05-09 12:38:05,27.8,58.8,857,7.3,1,0,0,,,
2026-05-09 12:38:10,27.8,58.6,858,7.3,1,0,0,,,
2026-05-09 12:38:16,27.8,58.4,857,7.3,1,0,0,,,
2026-05-09 12:38:21,27.8,58.4,857,7.3,1,0,0,,,
2026-05-09 12:38:27,27.8,58.4,857,7.3,1,0,0,,,
2026-05-09 12:38:32,27.8,58.4,856,7.3,1,0,0,,,
2026-05-09 12:38:38,27.8,58.6,853,7.3,1,0,0,,,
2026-05-09 12:38:43,27.8,58.8,856,7.3,1,0,0,,,
2026-05-09 12:38:49,27.8,58.6,854,7.3,1,0,0,,,
2026-05-09 12:38:54,27.8,58.4,854,7.3,1,0,0,,,
2026-05-09 12:39:00,27.8,58.6,855,7.3,1,0,0,,,
2026-05-09 12:39:05,27.8,58.6,854,7.3,1,0,0,,,
2026-05-09 12:39:11,27.8,58.6,853,7.3,1,0,0,,,
2026-05-09 12:39:16,27.8,58.8,855,7.3,1,0,0,,,
2026-05-09 12:39:22,27.8,59.0,854,7.3,1,0,0,,,
2026-05-09 12:39:27,27.8,58.4,855,7.3,1,0,0,,,
2026-05-09 12:39:33,27.8,58.2,853,7.3,1,0,0,,,
2026-05-09 12:39:38,27.8,58.6,854,7.3,1,0,0,,,
2026-05-09 12:39:44,27.8,59.0,854,7.3,1,0,0,,,
2026-05-09 12:39:49,27.8,59.2,854,7.3,1,0,0,,,
2026-05-09 12:39:55,27.8,60.0,854,7.3,1,0,0,,,
2026-05-09 12:40:00,27.8,60.4,853,7.3,1,0,0,,,
2026-05-09 12:40:06,27.8,60.0,854,7.3,1,0,0,,,
2026-05-09 12:40:11,27.8,59.6,853,7.3,1,0,0,,,
2026-05-09 12:40:17,27.8,59.2,854,7.3,1,0,0,,,
2026-05-09 12:40:22,27.8,58.8,851,7.3,1,0,0,,,
2026-05-09 12:40:28,27.8,58.4,853,7.3,1,0,0,,,
2026-05-09 12:40:33,27.8,58.2,851,7.3,1,0,0,,,
2026-05-09 12:40:39,27.8,58.4,852,7.3,1,0,0,,,
2026-05-09 12:40:44,27.8,59.0,853,7.3,1,0,0,,,
2026-05-09 12:40:50,27.8,59.8,853,7.3,1,0,0,,,
2026-05-09 12:40:55,27.8,60.6,850,7.3,1,0,0,,,
2026-05-09 12:41:01,27.8,61.6,850,7.3,1,0,0,,,
2026-05-09 12:41:06,27.8,62.2,850,7.3,1,0,0,,,
